id,post_date,reporting_date,country_code,author_id,overall_sentiment,brand,model,variant,ownership_status,vehicle_id,id-3,feedback_sentiment,feedback_subcategory
551797,07/01/2025,13/01/2025,AU,196463,Negative,Tesla,Model 3,,Not an Owner,18,123921,Negative,Handling/Driving Experience
551389,10/01/2025,13/01/2025,AU,191975,Neutral,Tesla,Model 3,Performance,Not an Owner,18,112077,Neutral,Resale Value
507661,08/01/2025,13/01/2025,ES,176492,Negative,Tesla,Model Y,,Not an Owner,17,112116,Negative,Delivery Timings
548183,06/01/2025,13/01/2025,UK,3623,Negative,Tesla,Model 3,,Not an Owner,18,119276,Neutral,Overall Satisfaction With the Car
548183,06/01/2025,13/01/2025,UK,3623,Negative,Tesla,Model 3,,Not an Owner,18,119277,Negative,Product Concern/Query
515437,02/01/2025,06/01/2025,NL,176382,Neutral,Skoda,Enyaq,,Not an Owner,5,120854,Neutral,Product Concern/Query
548736,08/01/2025,13/01/2025,CZ,194366,Negative,Skoda,Enyaq,,Showing Interest,5,121679,Negative,Exterior Design
548386,10/01/2025,13/01/2025,UNSURE,194101,Negative,Tesla,Model 3,CS,Not an Owner,18,121697,Negative,Overall Disappointment with the Brand
547581,08/01/2025,13/01/2025,DE,193539,Neutral,Tesla,Model Y,,Showing Interest,17,121996,Neutral,Product Concern/Query
549140,06/01/2025,13/01/2025,HU,194620,Positive,Tesla,Model Y,,Not an Owner,17,130776,Positive,Overall Satisfaction With the Car
549140,06/01/2025,13/01/2025,HU,194620,Positive,Tesla,Model Y,,Not an Owner,17,130777,Positive,Quality
549140,06/01/2025,13/01/2025,HU,194620,Positive,Tesla,Model 3,,Not an Owner,18,130775,Positive,Overall Satisfaction With the Car
549645,10/01/2025,13/01/2025,SG,194961,Positive,Tesla,Model 3,,Not an Owner,18,122166,Negative,Quality
549645,10/01/2025,13/01/2025,SG,194961,Positive,Tesla,Model 3,,Not an Owner,18,122165,Negative,Overall Disappointment with the Brand
549645,10/01/2025,13/01/2025,SG,194961,Positive,Tesla,Model Y,,Not an Owner,17,122164,Negative,Product Concern/Query
549645,10/01/2025,13/01/2025,SG,194961,Positive,Tesla,Model Y,,Not an Owner,17,122163,Negative,Overall Disappointment with the Brand
548184,06/01/2025,13/01/2025,UK,3623,Negative,Tesla,Model 3,,Not an Owner,18,124549,Negative,Product Concern/Query
548184,06/01/2025,13/01/2025,UK,3623,Negative,Tesla,Model 3,,Not an Owner,18,124550,Negative,Overall Disappointment with the Brand
551797,07/01/2025,13/01/2025,AU,196463,Negative,Tesla,Model 3,,Not an Owner,18,123922,Positive,Infotainment
551797,07/01/2025,13/01/2025,AU,196463,Negative,Tesla,Model 3,,Not an Owner,18,123923,Negative,Exterior Design
551797,07/01/2025,13/01/2025,AU,196463,Negative,Tesla,Model 3,,Not an Owner,18,123920,Negative,Overall Disappointment with the Brand
551797,07/01/2025,13/01/2025,AU,196463,Negative,Tesla,Model Y,,Not an Owner,17,123912,Negative,Handling/Driving Experience
551797,07/01/2025,13/01/2025,AU,196463,Negative,Tesla,Model Y,,Not an Owner,17,123913,Negative,Exterior Design
551797,07/01/2025,13/01/2025,AU,196463,Negative,Tesla,Model Y,,Not an Owner,17,123911,Negative,Overall Disappointment with the Brand
507834,07/01/2025,13/01/2025,ES,176574,Negative,Tesla,Model 3,,Owner,18,123788,Negative,Communication From Brand
551639,10/01/2025,13/01/2025,UNSURE,196354,Negative,Tesla,Model Y,,Showing Interest,17,141705,Negative,Product Concern/Query
533762,09/01/2025,13/01/2025,FR,187341,Neutral,Tesla,Model Y,Propulsion,Showing Interest,17,125447,Neutral,Price
551001,06/01/2025,13/01/2025,NO,195921,Neutral,Tesla,Model Y,,Not an Owner,17,132997,Positive,Quality
551001,06/01/2025,13/01/2025,NO,195921,Neutral,Tesla,Model Y,,Not an Owner,17,132998,Positive,Autonomy/Range
551001,06/01/2025,13/01/2025,NO,195921,Neutral,Tesla,Model Y,,Not an Owner,17,132999,Positive,Overall Satisfaction With the Car
549967,09/01/2025,13/01/2025,AU,195199,Neutral,Tesla,Model Y,,Not an Owner,17,127811,Neutral,Price
512117,09/01/2025,13/01/2025,ES,177828,Positive,Skoda,Enyaq,,Showing Interest,5,128193,Positive,Autonomy/Range
512117,09/01/2025,13/01/2025,ES,177828,Positive,Skoda,Enyaq,,Showing Interest,5,128194,Neutral,Quality
512117,09/01/2025,13/01/2025,ES,177828,Positive,Skoda,Enyaq,,Showing Interest,5,128195,Negative,Battery
507647,07/01/2025,13/01/2025,ES,176502,Negative,Tesla,Model Y,,Showing Interest,17,123751,Neutral,Autonomy/Range
507652,08/01/2025,13/01/2025,UNSURE,176516,Neutral,Tesla,Model 3,,Showing Interest,18,124190,Neutral,Order Status
551780,08/01/2025,13/01/2025,AU,196451,Neutral,Tesla,Model 3,,Not an Owner,18,123869,Negative,Overall Disappointment with the Brand
551408,10/01/2025,13/01/2025,UNSURE,196195,Negative,Tesla,Model 3,Performance,Showing Interest,18,132662,Positive,Switching to Another Brand
508863,03/01/2025,06/01/2025,US,176615,Positive,Tesla,Model Y,GT,Not an Owner,17,125684,Positive,Overall Satisfaction With the Car
510026,03/01/2025,06/01/2025,DE,172949,Positive,Skoda,Enyaq,,Not an Owner,5,126973,Positive,Overall Satisfaction With the Car
551327,10/01/2025,13/01/2025,US,196130,Neutral,Tesla,Model Y,,Not an Owner,17,128031,Positive,Exterior Design
517823,01/01/2025,06/01/2025,UNSURE,182203,Neutral,Tesla,Model Y,,Showing Interest,17,143632,Neutral,Test Drive
517823,01/01/2025,06/01/2025,UNSURE,182203,Neutral,Tesla,Model Y,,Showing Interest,17,143633,Neutral,Product Concern/Query
507631,07/01/2025,13/01/2025,ES,176503,Neutral,Tesla,Model Y,,Not an Owner,17,130218,Neutral,Order Status
512117,09/01/2025,13/01/2025,ES,177828,Positive,Skoda,Enyaq,,Showing Interest,5,128196,Negative,Price
512117,09/01/2025,13/01/2025,ES,177828,Positive,Tesla,Model Y,,Showing Interest,17,128189,Neutral,Autonomy/Range
512117,09/01/2025,13/01/2025,ES,177828,Positive,Tesla,Model Y,,Showing Interest,17,128190,Neutral,Quality
512117,09/01/2025,13/01/2025,ES,177828,Positive,Tesla,Model Y,,Showing Interest,17,128191,Neutral,Battery
512117,09/01/2025,13/01/2025,ES,177828,Positive,Tesla,Model Y,,Showing Interest,17,128192,Negative,Price
537480,10/01/2025,13/01/2025,ES,189115,Negative,Tesla,Model Y,,Owner,17,131496,Negative,Battery
537480,10/01/2025,13/01/2025,ES,189115,Negative,Tesla,Model Y,,Owner,17,131495,Negative,Overall Disappointment with the Brand
507648,07/01/2025,13/01/2025,ES,176499,Neutral,Tesla,Model Y,,Pre-Ownership,17,130222,Neutral,Order Status
507648,07/01/2025,13/01/2025,ES,176499,Neutral,Tesla,Model Y,,Pre-Ownership,17,130223,Neutral,Cancellation
507681,09/01/2025,13/01/2025,ES,176506,Positive,Tesla,Model Y,,Owner,17,130231,Neutral,Price
507681,09/01/2025,13/01/2025,ES,176506,Positive,Tesla,Model Y,,Owner,17,130232,Positive,Order Status
546660,09/01/2025,13/01/2025,AU,192807,Positive,Tesla,Model 3,,Owner,18,133680,Neutral,Test Drive
546660,09/01/2025,13/01/2025,AU,192807,Positive,Tesla,Model 3,,Owner,18,133681,Neutral,Autonomy/Range
529236,10/01/2025,13/01/2025,UNSURE,186013,Negative,Tesla,Model 3,,Owner,18,135553,Negative,Autonomy/Range
522675,09/01/2025,13/01/2025,DE,183026,Positive,Tesla,Model Y,,Showing Interest,17,132190,Positive,Exterior Design
527160,10/01/2025,13/01/2025,IT,185127,Positive,Tesla,Model Y,2025,Showing Interest,17,132947,Neutral,Autonomy/Range
527160,10/01/2025,13/01/2025,IT,185127,Positive,Tesla,Model Y,2025,Showing Interest,17,132948,Negative,Price
527160,10/01/2025,13/01/2025,IT,185127,Positive,Tesla,Model Y,2025,Showing Interest,17,132946,Positive,Overall Satisfaction With the Car
524876,10/01/2025,13/01/2025,IT,184922,Neutral,Tesla,Model 3,,Not an Owner,18,135043,Neutral,Autonomy/Range
524876,10/01/2025,13/01/2025,IT,184922,Neutral,Tesla,Model 3,,Not an Owner,18,135044,Negative,Quality
524876,10/01/2025,13/01/2025,IT,184922,Neutral,Tesla,Model 3,,Not an Owner,18,135045,Negative,Overall Disappointment with the Brand
537480,10/01/2025,13/01/2025,ES,189115,Negative,Tesla,Model 3,,Owner,18,131497,Negative,Battery
537480,10/01/2025,13/01/2025,ES,189115,Negative,Tesla,Model 3,,Owner,18,131498,Negative,Overall Disappointment with the Brand
535319,10/01/2025,13/01/2025,UNSURE,187853,Positive,Tesla,Model 3,,Owner,18,132731,Positive,Overall Satisfaction With the Car
551367,10/01/2025,13/01/2025,US,196165,Negative,Tesla,Model Y,,Not an Owner,17,132686,Positive,Overall Satisfaction With the Car
551367,10/01/2025,13/01/2025,US,196165,Negative,Tesla,Model 3,,Not an Owner,18,132685,Positive,Quality
551367,10/01/2025,13/01/2025,US,196165,Negative,Tesla,Model 3,,Not an Owner,18,132684,Negative,Overall Disappointment with the Brand
525063,10/01/2025,13/01/2025,IT,58,Negative,Tesla,Model 3,base,Owner,18,135311,Neutral,Autonomy/Range
525063,10/01/2025,13/01/2025,IT,58,Negative,Tesla,Model 3,base,Owner,18,135312,Negative,Quality
529236,10/01/2025,13/01/2025,UNSURE,186013,Negative,Tesla,Model 3,,Owner,18,135554,Negative,Battery
529236,10/01/2025,13/01/2025,UNSURE,186013,Negative,Tesla,Model 3,,Owner,18,135555,Neutral,Aftersales (OEM App Support)
533151,07/01/2025,13/01/2025,DE,187129,Negative,Tesla,Model 3,,Owner,18,135949,Positive,Autonomy/Range
533151,07/01/2025,13/01/2025,DE,187129,Negative,Tesla,Model 3,,Owner,18,135950,Positive,Charging Experience
529388,10/01/2025,13/01/2025,UNSURE,185275,Negative,Tesla,Model 3,,Not an Owner,18,135700,Negative,Interior Design
551397,10/01/2025,13/01/2025,TR,191692,Positive,Tesla,Model Y,,Not an Owner,17,136577,Positive,Equipment/Specifications
551397,10/01/2025,13/01/2025,TR,191692,Positive,Tesla,Model Y,,Not an Owner,17,136578,Positive,Interior Design
551397,10/01/2025,13/01/2025,TR,191692,Positive,Tesla,Model Y,,Not an Owner,17,136579,Positive,Exterior Design
551397,10/01/2025,13/01/2025,TR,191692,Positive,Tesla,Model Y,,Not an Owner,17,136580,Positive,Battery
551397,10/01/2025,13/01/2025,TR,191692,Positive,Tesla,Model Y,,Not an Owner,17,136581,Positive,Charging Experience
545086,08/01/2025,13/01/2025,IN,991,Positive,Skoda,Enyaq,,Not an Owner,5,136973,Positive,Quality
545086,08/01/2025,13/01/2025,IN,991,Positive,Skoda,Enyaq,,Not an Owner,5,136974,Positive,Interior Design
545086,08/01/2025,13/01/2025,IN,991,Positive,Skoda,Enyaq,,Not an Owner,5,136975,Positive,Exterior Design
545086,08/01/2025,13/01/2025,IN,991,Positive,Skoda,Enyaq,,Not an Owner,5,136976,Positive,Charging Experience
545086,08/01/2025,13/01/2025,IN,991,Positive,Skoda,Enyaq,,Not an Owner,5,136977,Positive,OEM Apps
533195,07/01/2025,13/01/2025,DE,187009,Neutral,Tesla,Model 3,,Owner,18,136120,Positive,Handling/Driving Experience
533195,07/01/2025,13/01/2025,DE,187009,Neutral,Tesla,Model 3,,Owner,18,136121,Positive,Quality
533195,07/01/2025,13/01/2025,DE,187009,Neutral,Tesla,Model Y,,Not an Owner,17,136118,Neutral,Handling/Driving Experience
533195,07/01/2025,13/01/2025,DE,187009,Neutral,Tesla,Model Y,,Not an Owner,17,136119,Neutral,Quality
547651,07/01/2025,13/01/2025,KR,193592,Neutral,Tesla,Model 3,,Not an Owner,18,100382,Neutral,Autonomy/Range
547651,07/01/2025,13/01/2025,KR,193592,Neutral,Tesla,Model 3,,Not an Owner,18,100383,Neutral,Quality
544827,10/01/2025,13/01/2025,SE,191529,Negative,Skoda,Enyaq,,Showing Interest,5,137271,Negative,Autonomy/Range
544827,10/01/2025,13/01/2025,SE,191529,Negative,Skoda,Enyaq,,Showing Interest,5,137272,Negative,Charging Infrastructure
544943,09/01/2025,13/01/2025,TR,191622,Neutral,Skoda,Enyaq,FL,Not an Owner,5,137666,Neutral,Overall Satisfaction With the Car
545211,06/01/2025,13/01/2025,AU,191829,Neutral,Skoda,Enyaq,,Showing Interest,5,138665,Neutral,Price
545211,06/01/2025,13/01/2025,AU,191829,Neutral,Skoda,Enyaq,,Showing Interest,5,138666,Neutral,Product Concern/Query
545223,06/01/2025,13/01/2025,CZ,191839,Negative,Skoda,Enyaq,,Not an Owner,5,138838,Negative,Quality
545223,06/01/2025,13/01/2025,CZ,191839,Negative,Skoda,Enyaq,,Not an Owner,5,138839,Negative,Product Concern/Query
545223,06/01/2025,13/01/2025,CZ,191839,Negative,Skoda,Enyaq,,Not an Owner,5,138837,Negative,Overall Disappointment with the Brand
545768,10/01/2025,13/01/2025,UNSURE,192205,Neutral,Tesla,Model Y,LR AWD,Owner,17,139491,Negative,Product Concern/Query
551299,10/01/2025,13/01/2025,NL,196108,Negative,Tesla,Model 3,,Owner,18,140467,Negative,Autonomy/Range
551299,10/01/2025,13/01/2025,NL,196108,Negative,Tesla,Model 3,,Owner,18,140468,Negative,Quality
544945,09/01/2025,13/01/2025,CZ,3382,Neutral,Skoda,Enyaq,,Not an Owner,5,100492,Positive,Autonomy/Range
544987,08/01/2025,13/01/2025,AU,191660,Positive,Skoda,Enyaq,,Showing Interest,5,137485,Positive,Overall Satisfaction With the Car
544987,08/01/2025,13/01/2025,AU,191660,Positive,Skoda,Enyaq,,Showing Interest,5,137486,Neutral,Test Drive
545023,08/01/2025,13/01/2025,DE,191694,Negative,Skoda,Enyaq,,Not an Owner,5,100494,Negative,Exterior Design
545023,08/01/2025,13/01/2025,DE,191694,Negative,Skoda,Enyaq,,Not an Owner,5,100495,Negative,Quality
545029,08/01/2025,13/01/2025,UNSURE,114,Positive,Skoda,Enyaq,,Not an Owner,5,137567,Neutral,Autonomy/Range
545029,08/01/2025,13/01/2025,UNSURE,114,Positive,Skoda,Enyaq,,Not an Owner,5,137568,Positive,Quality
545029,08/01/2025,13/01/2025,UNSURE,114,Positive,Skoda,Enyaq,,Not an Owner,5,137569,Positive,Equipment/Specifications
529388,10/01/2025,13/01/2025,UNSURE,185275,Negative,Tesla,Model 3,,Not an Owner,18,135701,Negative,Exterior Design
529388,10/01/2025,13/01/2025,UNSURE,185275,Negative,Tesla,Model 3,,Not an Owner,18,135702,Neutral,Quality
529388,10/01/2025,13/01/2025,UNSURE,185275,Negative,Tesla,Model 3,,Not an Owner,18,135703,Neutral,Product Concern/Query
544986,08/01/2025,13/01/2025,NO,423,Neutral,Skoda,Enyaq,,Showing Interest,5,141568,Neutral,Accessories
545082,08/01/2025,13/01/2025,SK,191741,Neutral,Skoda,Enyaq,,Not an Owner,5,141585,Positive,Exterior Design
548392,10/01/2025,13/01/2025,UNSURE,194101,Negative,Tesla,Model 3,CS,Not an Owner,18,142173,Negative,Overall Disappointment with the Brand
545029,08/01/2025,13/01/2025,UNSURE,114,Positive,Skoda,Enyaq,,Not an Owner,5,137570,Positive,Overall Satisfaction With the Car
545060,08/01/2025,13/01/2025,FI,191721,Neutral,Skoda,Enyaq,,Owner,5,137723,Neutral,Exterior Design
545060,08/01/2025,13/01/2025,FI,191721,Neutral,Skoda,Enyaq,,Owner,5,137724,Positive,Brand/Product Pride
545068,08/01/2025,13/01/2025,FI,191728,Neutral,Skoda,Enyaq,,Not an Owner,5,137727,Neutral,Exterior Design
545084,08/01/2025,13/01/2025,DE,191742,Negative,Skoda,Enyaq,,Not an Owner,5,137777,Negative,Quality
545084,08/01/2025,13/01/2025,DE,191742,Negative,Skoda,Enyaq,,Not an Owner,5,137778,Negative,Resale Value
545108,08/01/2025,13/01/2025,DE,191761,Positive,Skoda,Enyaq,,Not an Owner,5,137841,Positive,Brand/Product Pride
551477,10/01/2025,13/01/2025,UNSURE,196247,Neutral,Tesla,Model 3,,Owner,18,100991,Negative,Switching to Another Brand
551299,10/01/2025,13/01/2025,NL,196108,Negative,Tesla,Model Y,,Owner,17,140464,Negative,Autonomy/Range
551299,10/01/2025,13/01/2025,NL,196108,Negative,Tesla,Model Y,,Owner,17,140465,Negative,Quality
551299,10/01/2025,13/01/2025,NL,196108,Negative,Tesla,Model Y,,Owner,17,140466,Negative,Overall Disappointment with the Brand
551349,10/01/2025,13/01/2025,US,196149,Positive,Tesla,Model Y,,Not an Owner,17,100679,Positive,Brand/Product Pride
551310,10/01/2025,13/01/2025,UNSURE,196116,Negative,Tesla,Model 3,,Not an Owner,18,141343,Negative,Quality
551310,10/01/2025,13/01/2025,UNSURE,196116,Negative,Tesla,Model 3,,Not an Owner,18,141344,Negative,Product Concern/Query
551591,10/01/2025,13/01/2025,FI,50,Neutral,Tesla,Model Y,,Not an Owner,17,142356,Neutral,Product Concern/Query
545206,07/01/2025,13/01/2025,IN,171,Positive,Skoda,Enyaq,Sportline Edition,Showing Interest,5,143098,Neutral,Quality
545206,07/01/2025,13/01/2025,IN,171,Positive,Skoda,Enyaq,Sportline Edition,Showing Interest,5,143099,Neutral,Exterior Design
545206,07/01/2025,13/01/2025,IN,171,Positive,Skoda,Enyaq,Sportline Edition,Showing Interest,5,143100,Neutral,Autonomy/Range
545206,07/01/2025,13/01/2025,IN,171,Positive,Skoda,Enyaq,Sportline Edition,Showing Interest,5,143101,Neutral,Equipment/Specifications
523604,10/01/2025,13/01/2025,FR,184784,Positive,Tesla,Model Y,nan,Showing Interest,17,101923,Positive,Overall Satisfaction With the Car
548375,10/01/2025,13/01/2025,UNSURE,194093,Negative,Tesla,Model Y,,Not an Owner,17,102180,Negative,Quality
551591,10/01/2025,13/01/2025,FI,50,Neutral,Tesla,Model Y,,Not an Owner,17,142355,Negative,Overall Disappointment with the Brand
551822,07/01/2025,13/01/2025,UNSURE,177207,Neutral,Tesla,Model 3,,Not an Owner,18,142470,Neutral,Product Concern/Query
523328,10/01/2025,13/01/2025,FR,184737,Neutral,Tesla,Model 3,,Not an Owner,18,101689,Negative,Autonomy/Range
523328,10/01/2025,13/01/2025,FR,184737,Neutral,Tesla,Model 3,,Not an Owner,18,101690,Negative,Product Concern/Query
523328,10/01/2025,13/01/2025,FR,184737,Neutral,Tesla,Model 3,,Not an Owner,18,101691,Negative,Quality
551943,25/12/2024,30/12/2024,DE,657,Positive,Skoda,Enyaq,,Owner,5,144518,Neutral,Autonomy/Range
551943,25/12/2024,30/12/2024,DE,657,Positive,Skoda,Enyaq,,Owner,5,144519,Neutral,Driving Technologies
548375,10/01/2025,13/01/2025,UNSURE,194093,Negative,Tesla,Model Y,,Not an Owner,17,102181,Negative,Interior Design
548375,10/01/2025,13/01/2025,UNSURE,194093,Negative,Tesla,Model Y,,Not an Owner,17,102182,Negative,Exterior Design
548375,10/01/2025,13/01/2025,UNSURE,194093,Negative,Tesla,Model 3,,Not an Owner,18,102179,Positive,Exterior Design
534484,07/01/2025,13/01/2025,FR,187459,Negative,Tesla,Model 3,,Not an Owner,18,101084,Negative,Resale Value
545014,08/01/2025,13/01/2025,FR,191685,Positive,Skoda,Enyaq,phase 2,Showing Interest,5,107847,Positive,Exterior Design
546402,08/01/2025,13/01/2025,AU,1911,Positive,Tesla,Model Y,facelift,Not an Owner,17,143763,Neutral,Autonomy/Range
546402,08/01/2025,13/01/2025,AU,1911,Positive,Tesla,Model Y,facelift,Not an Owner,17,143764,Neutral,Driving Technologies
546402,08/01/2025,13/01/2025,AU,1911,Positive,Tesla,Model Y,facelift,Not an Owner,17,143765,Neutral,Quality
546402,08/01/2025,13/01/2025,AU,1911,Positive,Tesla,Model Y,facelift,Not an Owner,17,143766,Neutral,Equipment/Specifications
546402,08/01/2025,13/01/2025,AU,1911,Positive,Tesla,Model Y,facelift,Not an Owner,17,143767,Neutral,Safety & Security
546402,08/01/2025,13/01/2025,AU,1911,Positive,Tesla,Model Y,facelift,Not an Owner,17,143768,Neutral,Infotainment
551358,10/01/2025,13/01/2025,IT,196158,Negative,Tesla,Model Y,,Not an Owner,17,143793,Negative,Quality
551358,10/01/2025,13/01/2025,IT,196158,Negative,Tesla,Model Y,,Not an Owner,17,143794,Negative,Interior Design
551358,10/01/2025,13/01/2025,IT,196158,Negative,Tesla,Model Y,,Not an Owner,17,143792,Negative,Overall Disappointment with the Brand
551946,25/12/2024,30/12/2024,DE,4459,Neutral,Skoda,Enyaq,FL,Owner,5,144389,Negative,Autonomy/Range
551946,25/12/2024,30/12/2024,DE,4459,Neutral,Skoda,Enyaq,FL,Owner,5,144390,Negative,Charging Experience
551946,25/12/2024,30/12/2024,DE,4459,Neutral,Skoda,Enyaq,FL,Owner,5,144391,Neutral,Product Concern/Query
551980,10/01/2025,13/01/2025,DE,4480,Neutral,Skoda,Enyaq,,Owner,5,144580,Neutral,Charging Experience
552098,02/12/2024,09/12/2024,DE,4542,Negative,Skoda,Enyaq,,Owner,5,144532,Negative,OEM Apps
552223,11/12/2024,16/12/2024,CH,4567,Positive,Skoda,Enyaq,80x Sportsline,Owner,5,144664,Positive,Overall Satisfaction With the Car
552223,11/12/2024,16/12/2024,CH,4567,Positive,Skoda,Enyaq,80x Sportsline,Owner,5,144665,Positive,Charging Infrastructure
548375,10/01/2025,13/01/2025,UNSURE,194093,Negative,Tesla,Model 3,,Not an Owner,18,102176,Positive,Overall Satisfaction With the Car
548375,10/01/2025,13/01/2025,UNSURE,194093,Negative,Tesla,Model 3,,Not an Owner,18,102177,Positive,Quality
548375,10/01/2025,13/01/2025,UNSURE,194093,Negative,Tesla,Model 3,,Not an Owner,18,102178,Positive,Interior Design
629219,05/12/2024,09/12/2024,DK,14992,Positive,Tesla,Model 3,,Showing Interest,18,150375,Neutral,Test Drive
552223,11/12/2024,16/12/2024,CH,4567,Positive,Skoda,Enyaq,80x Sportsline,Owner,5,144666,Positive,Autonomy/Range
552229,15/12/2024,16/12/2024,DE,4489,Positive,Skoda,Enyaq,,Not an Owner,5,144675,Positive,Overall Satisfaction With the Car
1222076,27/01/2025,03/02/2025,IT,301073,Negative,Tesla,Model 3,nan,Owner,18,648163,Negative,Overall Disappointment With the Brand
1162995,29/01/2025,03/02/2025,DE,443437,Positive,Skoda,Enyaq,nan,Owner,5,615040,Positive,Aftersales (Dealer)
1162448,02/02/2025,03/02/2025,DE,528204,Neutral,Skoda,Enyaq,nan,Owner,5,628386,Negative,Infotainment
